Num,Dossier,Fichier,Date_validation,Validation,Id,Id_avant validation,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Site,Opérateur,Machine,Action,Projet,Habitat1,Habitat2
4213,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_225946_858.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,22,59,20/07/2014,22:59,20/07/2014,LIFEB,13,48,70,5,4,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4214,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230106_050.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,1,20/07/2014,23:01,20/07/2014,LIFEB,12,49,81,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4215,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230252_333.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,2,20/07/2014,23:02,20/07/2014,LIFEB,46,48,81,5,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4216,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230257_334.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,2,20/07/2014,23:02,20/07/2014,LIFEB,11,45,88,6,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4217,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230412_382.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,4,20/07/2014,23:04,20/07/2014,LIFEB,51,52,82,6,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4218,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230417_383.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,4,20/07/2014,23:04,20/07/2014,LIFEB,14,47,82,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4219,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230420_726.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,4,20/07/2014,23:04,20/07/2014,LIFEB,34,47,98,8,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4220,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230544_275.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,5,20/07/2014,23:05,20/07/2014,LIFEB,22,46,175,8,2,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4221,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230549_276.wav,,,Pip50,Pip50,Principal,Pip50,7,PippiT,5,2014,7,20,23,5,20/07/2014,23:05,20/07/2014,LIFEB,2,45,0,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4222,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230751_159.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,7,20/07/2014,23:07,20/07/2014,LIFEB,27,44,154,8,2,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4223,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230756_160.wav,,,PippiT,PippiT,Principal,Pip50,8,PippiT,8,2014,7,20,23,7,20/07/2014,23:07,20/07/2014,LIFEB,5,44,95,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4224,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_230804_994.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,20,23,8,20/07/2014,23:08,20/07/2014,LIFEB,3,44,0,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4225,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_231734_711.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,17,20/07/2014,23:17,20/07/2014,LIFEB,38,45,85,10,0,2,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4226,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_231739_712.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,17,20/07/2014,23:17,20/07/2014,LIFEB,30,45,104,10,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4227,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_231744_712.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,17,20/07/2014,23:17,20/07/2014,LIFEB,67,49,64,5,2,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4228,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_231749_713.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,17,20/07/2014,23:17,20/07/2014,LIFEB,49,50,69,5,0,2,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4229,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_232301_004.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,23,20/07/2014,23:23,20/07/2014,LIFEB,43,48,88,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4230,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_232306_004.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,9,2014,7,20,23,23,20/07/2014,23:23,20/07/2014,LIFEB,8,47,0,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4231,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_233004_000.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,30,20/07/2014,23:30,20/07/2014,LIFEB,34,47,91,7,2,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4232,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_233534_793.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Vesmur,2,2014,7,20,23,35,20/07/2014,23:35,20/07/2014,LIFEB,12,26,419,10,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4233,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_233539_794.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Nyclei,2,2014,7,20,23,35,20/07/2014,23:35,20/07/2014,LIFEB,8,26,281,8,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4234,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_233728_426.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,37,20/07/2014,23:37,20/07/2014,LIFEB,26,44,169,8,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4235,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_233733_427.wav,,,PippiT,PippiT,Principal,Pip50,8,PippiT,8,2014,7,20,23,37,20/07/2014,23:37,20/07/2014,LIFEB,10,44,0,5,4,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4236,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_235202_412.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,52,20/07/2014,23:52,20/07/2014,LIFEB,19,46,172,9,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4237,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_235328_483.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,20,23,53,20/07/2014,23:53,20/07/2014,LIFEB,7,43,378,7,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4238,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_235344_350.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,53,20/07/2014,23:53,20/07/2014,LIFEB,5,45,2,6,3,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4239,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140720_235911_716.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,20,23,59,20/07/2014,23:59,20/07/2014,LIFEB,32,47,86,8,6,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4240,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_000121_626.wav,,,ChiroSp,ChiroSp,Principal,Myosp,3,Myodau,0,2014,7,21,0,1,21/07/2014,0:01,20/07/2014,LIFEB,39,44,113,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4241,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_000152_430.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,0,1,21/07/2014,0:01,20/07/2014,LIFEB,9,47,188,7,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4242,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_000509_490.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,0,5,21/07/2014,0:05,20/07/2014,LIFEB,7,47,93,5,2,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4243,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_002231_145.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptser,1,2014,7,21,0,22,21/07/2014,0:22,20/07/2014,LIFEB,13,26,264,8,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4244,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_003217_634.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,0,32,21/07/2014,0:32,20/07/2014,LIFEB,24,47,172,9,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4245,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_003734_102.wav,,,Plesp,Plesp,Principal,Plesp,10,Pleaus,4,2014,7,21,0,37,21/07/2014,0:37,20/07/2014,LIFEB,4,26,125,6,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4246,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_004637_466.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,0,46,21/07/2014,0:46,20/07/2014,LIFEB,15,47,289,9,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4247,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_010024_354.wav,,,ChiroSp,ChiroSp,Principal,Plesp,2,Pleaur,0,2014,7,21,1,0,21/07/2014,1:00,20/07/2014,LIFEB,9,37,55,4,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4248,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_011950_273.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,21,1,19,21/07/2014,1:19,20/07/2014,LIFEB,23,44,183,10,4,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4249,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_011955_274.wav,,,ChiroSp,ChiroSp,Principal,Pip50,2,PippiT,2,2014,7,21,1,19,21/07/2014,1:19,20/07/2014,LIFEB,2,44,0,5,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4250,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_013455_680.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,1,34,21/07/2014,1:34,20/07/2014,LIFEB,19,47,101,8,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4251,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_013500_680.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,1,35,21/07/2014,1:35,20/07/2014,LIFEB,1,45,0,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4252,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_014228_274.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,1,42,21/07/2014,1:42,20/07/2014,LIFEB,22,49,96,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4253,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_015258_725.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,1,52,21/07/2014,1:52,20/07/2014,LIFEB,62,48,63,5,4,2,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4254,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_015258_725.wav,,,ChiroSp,ChiroSp,Secondaire,Plesp,0,Pleaur,0,2014,7,21,1,52,21/07/2014,1:52,20/07/2014,LIFEB,2,27,4,4,2,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4255,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_015303_726.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,1,53,21/07/2014,1:53,20/07/2014,LIFEB,48,46,52,5,5,1,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4256,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_030847_738.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,3,8,21/07/2014,3:08,20/07/2014,LIFEB,8,46,284,7,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4257,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_031756_796.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,3,17,21/07/2014,3:17,20/07/2014,LIFEB,37,45,104,9,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4258,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_031801_797.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,21,3,18,21/07/2014,3:18,20/07/2014,LIFEB,3,44,0,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4259,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_032736_440.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,3,27,21/07/2014,3:27,20/07/2014,LIFEB,26,47,103,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4260,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040004_000.wav,,,ChiroSp,ChiroSp,Principal,Myosp,4,Myobec,4,2014,7,21,4,0,21/07/2014,4:00,20/07/2014,LIFEB,2,40,0,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4261,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040006_382.wav,,,ChiroSp,ChiroSp,Principal,Myosp,5,Myodau,0,2014,7,21,4,0,21/07/2014,4:00,20/07/2014,LIFEB,42,41,102,4,2,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4262,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040011_383.wav,,,ChiroSp,ChiroSp,Principal,Myosp,1,Myobec,1,2014,7,21,4,0,21/07/2014,4:00,20/07/2014,LIFEB,10,41,199,4,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4263,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040752_874.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,7,21/07/2014,4:07,20/07/2014,LIFEB,64,50,80,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4264,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040757_874.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,7,21/07/2014,4:07,20/07/2014,LIFEB,54,50,80,6,0,2,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4265,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040802_875.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,9,2014,7,21,4,8,21/07/2014,4:08,20/07/2014,LIFEB,5,48,94,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4266,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040836_980.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,8,21/07/2014,4:08,20/07/2014,LIFEB,64,50,78,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4267,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040841_981.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,8,21/07/2014,4:08,20/07/2014,LIFEB,36,49,87,5,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4268,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040854_276.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,8,21/07/2014,4:08,20/07/2014,LIFEB,59,50,82,5,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4269,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040859_276.wav,,,PippiT,PippiT,Principal,Pip50,8,PippiT,8,2014,7,21,4,8,21/07/2014,4:08,20/07/2014,LIFEB,8,48,91,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4270,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040902_846.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,9,21/07/2014,4:09,20/07/2014,LIFEB,49,49,84,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4271,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040913_522.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,9,21/07/2014,4:09,20/07/2014,LIFEB,40,49,88,6,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4272,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040922_548.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,9,21/07/2014,4:09,20/07/2014,LIFEB,54,49,80,5,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4273,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040927_548.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,9,21/07/2014,4:09,20/07/2014,LIFEB,14,47,91,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4274,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_040930_408.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,9,21/07/2014,4:09,20/07/2014,LIFEB,48,50,84,6,1,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4275,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_041023_211.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,10,21/07/2014,4:10,20/07/2014,LIFEB,9,48,85,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4276,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_041055_628.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,10,21/07/2014,4:10,20/07/2014,LIFEB,52,51,84,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4277,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_041100_629.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,11,21/07/2014,4:11,20/07/2014,LIFEB,59,50,75,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4278,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_041105_630.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,11,21/07/2014,4:11,20/07/2014,LIFEB,18,48,87,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4279,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_041118_060.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,11,21/07/2014,4:11,20/07/2014,LIFEB,54,49,80,5,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4280,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_041123_061.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,11,21/07/2014,4:11,20/07/2014,LIFEB,16,48,89,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
4281,H:/SM2 Projet life prairie bocagère 2014/sm2 b/Ry d'Howisse point 3/,LIFEB_0_20140721_041128_151.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,21,4,11,21/07/2014,4:11,20/07/2014,LIFEB,52,50,82,6,0,0,Ry d'Howisse point 3,S. Chapoulie,SM2-B,D3,LIFE Prairies bocagères,Prairie/culture,Haie
