Directory,File,File2,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224715_922.wav,LIFEA_20140620_224715_922.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,21,46,89,8,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224719_531.wav,LIFEA_20140620_224719_531.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,32,52,86,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224729_799.wav,LIFEA_20140620_224729_799.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,57,50,78,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224735_641.wav,LIFEA_20140620_224735_641.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,13,46,98,8,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224740_811.wav,LIFEA_20140620_224740_811.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,31,47,90,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224750_194.wav,LIFEA_20140620_224750_194.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,69,59,42,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224754_002.wav,LIFEA_20140620_224754_002.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,26,47,64,6,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224759_218.wav,LIFEA_20140620_224759_218.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,47,20/06/2014,22:47,20/06/2014,LIFEA,20,46,93,9,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224804_000.wav,LIFEA_20140620_224804_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,17,45,160,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224812_237.wav,LIFEA_20140620_224812_237.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,32,50,78,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224817_094.wav,LIFEA_20140620_224817_094.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,36,45,104,8,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224822_094.wav,LIFEA_20140620_224822_094.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,5,46,96,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224825_864.wav,LIFEA_20140620_224825_864.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,65,59,58,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224830_864.wav,LIFEA_20140620_224830_864.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,77,51,54,5,2,2,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224835_865.wav,LIFEA_20140620_224835_865.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,14,47,101,8,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224839_696.wav,LIFEA_20140620_224839_696.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,22,48,97,7,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224848_897.wav,LIFEA_20140620_224848_897.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,19,47,94,8,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224854_055.wav,LIFEA_20140620_224854_055.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,48,20/06/2014,22:48,20/06/2014,LIFEA,38,47,91,8,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224900_672.wav,LIFEA_20140620_224900_672.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,8,47,94,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224905_710.wav,LIFEA_20140620_224905_710.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,12,45,102,8,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224908_820.wav,LIFEA_20140620_224908_820.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,63,46,68,8,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224913_820.wav,LIFEA_20140620_224913_820.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,36,48,55,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224917_314.wav,LIFEA_20140620_224917_314.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,40,56,67,6,1,2,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224923_752.wav,LIFEA_20140620_224923_752.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,59,55,72,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224928_752.wav,LIFEA_20140620_224928_752.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,4,47,19,5,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224929_717.wav,LIFEA_20140620_224929_717.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,36,47,80,8,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224934_874.wav,LIFEA_20140620_224934_874.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,29,47,94,8,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224941_878.wav,LIFEA_20140620_224941_878.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,118,50,30,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224946_879.wav,LIFEA_20140620_224946_879.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,70,52,63,7,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224951_880.wav,LIFEA_20140620_224951_880.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,89,51,46,6,1,4,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_224956_880.wav,LIFEA_20140620_224956_880.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,49,20/06/2014,22:49,20/06/2014,LIFEA,17,47,61,7,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225002_036.wav,LIFEA_20140620_225002_036.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,19,47,83,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225007_746.wav,LIFEA_20140620_225007_746.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,65,51,70,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225012_746.wav,LIFEA_20140620_225012_746.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,6,45,89,5,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225015_618.wav,LIFEA_20140620_225015_618.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,64,53,60,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225020_619.wav,LIFEA_20140620_225020_619.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,23,60,61,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225025_492.wav,LIFEA_20140620_225025_492.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,60,47,76,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225030_493.wav,LIFEA_20140620_225030_493.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,29,45,59,7,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225034_236.wav,LIFEA_20140620_225034_236.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,28,50,71,5,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225037_452.wav,LIFEA_20140620_225037_452.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,65,49,66,7,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225042_453.wav,LIFEA_20140620_225042_453.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,13,45,89,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225045_087.wav,LIFEA_20140620_225045_087.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,50,51,53,6,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225050_726.wav,LIFEA_20140620_225050_726.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,37,47,56,8,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225053_688.wav,LIFEA_20140620_225053_688.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2014,6,20,22,50,20/06/2014,22:50,20/06/2014,LIFEA,67,47,53,7,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225106_668.wav,LIFEA_20140620_225106_668.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,65,49,58,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225111_668.wav,LIFEA_20140620_225111_668.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,49,47,44,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225115_590.wav,LIFEA_20140620_225115_590.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,87,50,55,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225120_591.wav,LIFEA_20140620_225120_591.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,25,48,52,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225124_858.wav,LIFEA_20140620_225124_858.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,35,47,69,8,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225127_946.wav,LIFEA_20140620_225127_946.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,43,48,68,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225132_703.wav,LIFEA_20140620_225132_703.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,93,61,39,6,1,2,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225137_704.wav,LIFEA_20140620_225137_704.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,75,49,40,6,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225145_547.wav,LIFEA_20140620_225145_547.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,8,47,76,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225153_434.wav,LIFEA_20140620_225153_434.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,76,48,54,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225158_435.wav,LIFEA_20140620_225158_435.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,51,20/06/2014,22:51,20/06/2014,LIFEA,67,51,65,6,1,1,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225203_436.wav,LIFEA_20140620_225203_436.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,80,50,48,7,2,1,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225208_436.wav,LIFEA_20140620_225208_436.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,21,46,73,7,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225211_067.wav,LIFEA_20140620_225211_067.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,78,51,48,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225216_068.wav,LIFEA_20140620_225216_068.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,109,50,33,6,1,4,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
