Directory,File,Id-avant-validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Validation,Machine,Projet,Commentaires
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234432_420.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,2,23,44,2/10/2013,23:44,2/10/2013,0,118,50,0,4,3,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234437_420.wav,Myosp,Myosp,Main,Myosp,6,Myobra,1,2013,10,2,23,44,2/10/2013,23:44,2/10/2013,0,16,50,0,3,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234509_084.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,2,23,45,2/10/2013,23:45,2/10/2013,0,130,53,0,3,3,3,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234514_084.wav,Myosp,Myosp,Main,Myosp,8,Myoema,0,2013,10,2,23,45,2/10/2013,23:45,2/10/2013,0,7,52,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234524_038.wav,Myonat,Myonat,Main,Myosp,9,Myonat,9,2013,10,2,23,45,2/10/2013,23:45,2/10/2013,0,135,29,20,1,6,3,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234529_038.wav,ChiroSp,ChiroSp,Main,Myosp,3,Myonat,2,2013,10,2,23,45,2/10/2013,23:45,2/10/2013,0,1,52,0,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234530_353.wav,Myonat,Myonat,Main,Myosp,7,Myonat,7,2013,10,2,23,45,2/10/2013,23:45,2/10/2013,0,17,28,0,4,3,2,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234622_819.wav,Myosp,Myosp,Main,Myosp,9,Myoema,2,2013,10,2,23,46,2/10/2013,23:46,2/10/2013,0,18,62,0,1,0,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234704_000.wav,Myonat,Myonat,Main,Myosp,10,Myonat,10,2013,10,2,23,47,2/10/2013,23:47,2/10/2013,0,43,29,46,2,2,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234751_963.wav,Myonat,Myonat,Main,Myosp,8,Myonat,8,2013,10,2,23,47,2/10/2013,23:47,2/10/2013,0,26,26,104,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_234943_124.wav,Myosp,Myosp,Main,Myosp,9,Myobra,0,2013,10,2,23,49,2/10/2013,23:49,2/10/2013,0,32,50,81,2,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235338_879.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,4,2013,10,2,23,53,2/10/2013,23:53,2/10/2013,0,10,58,0,2,5,7,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235545_934.wav,Myosp,Myosp,Main,Myosp,9,Myoema,0,2013,10,2,23,55,2/10/2013,23:55,2/10/2013,0,56,50,0,2,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235550_935.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,1,2013,10,2,23,55,2/10/2013,23:55,2/10/2013,0,3,50,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235645_220.wav,Myosp,Myosp,Main,Myosp,10,Myoema,0,2013,10,2,23,56,2/10/2013,23:56,2/10/2013,0,52,51,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235735_745.wav,ChiroSp,ChiroSp,Main,Myosp,0,Myoema,0,2013,10,2,23,57,2/10/2013,23:57,2/10/2013,0,3,53,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235754_262.wav,Myosp,Myosp,Main,Myosp,10,Myonat,4,2013,10,2,23,57,2/10/2013,23:57,2/10/2013,0,9,29,135,7,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235800_685.wav,Myosp,Myosp,Main,Myosp,10,Myonat,5,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,17,52,79,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235810_656.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myomys,0,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,3,55,0,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235829_314.wav,Myonat,Myonat,Main,Myosp,6,Myonat,6,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,7,26,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235832_135.wav,Myonat,Myonat,Main,Myosp,8,Myonat,8,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,50,52,0,4,3,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235837_136.wav,Myonat,Myonat,Main,Myosp,6,Myonat,6,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,27,59,0,0,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235844_824.wav,Myonat,Myonat,Main,Myosp,6,Myonat,6,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,14,58,0,0,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235849_825.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myonat,5,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,27,59,0,0,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235854_826.wav,Myonat,Myonat,Main,Myosp,8,Myonat,8,2013,10,2,23,58,2/10/2013,23:58,2/10/2013,0,15,57,0,1,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235902_156.wav,Myonat,Myonat,Main,Myosp,8,Myonat,8,2013,10,2,23,59,2/10/2013,23:59,2/10/2013,0,24,29,0,2,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235906_508.wav,Myosp,Myosp,Main,Myosp,8,Myonat,3,2013,10,2,23,59,2/10/2013,23:59,2/10/2013,0,41,49,0,6,3,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235911_508.wav,parasi,parasi,Main,parasi,1,parasi,1,2013,10,2,23,59,2/10/2013,23:59,2/10/2013,0,1,28,0,3,3,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235912_266.wav,Myosp,Myosp,Main,Myosp,7,Myonat,5,2013,10,2,23,59,2/10/2013,23:59,2/10/2013,0,21,29,80,6,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235929_562.wav,Myonat,Myonat,Main,Myosp,10,Myonat,6,2013,10,2,23,59,2/10/2013,23:59,2/10/2013,0,22,52,0,3,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235935_665.wav,Myonat,Myonat,Main,Myosp,9,Myonat,7,2013,10,2,23,59,2/10/2013,23:59,2/10/2013,0,23,38,85,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_235941_106.wav,ChiroSp,ChiroSp,Main,Myosp,3,Myonat,2,2013,10,2,23,59,2/10/2013,23:59,2/10/2013,0,3,31,0,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_000050_324.wav,ChiroSp,ChiroSp,Main,Plesp,3,Pleaur,2,2013,10,3,0,0,3/10/2013,0:00,2/10/2013,0,8,27,0,6,9,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_000216_642.wav,Myosp,Myosp,Main,Myosp,7,Myoema,2,2013,10,3,0,2,3/10/2013,0:02,2/10/2013,0,2,59,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_000537_376.wav,Myosp,Myosp,Main,Myosp,8,Myoalc,1,2013,10,3,0,5,3/10/2013,0:05,2/10/2013,0,24,58,73,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_000546_257.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,3,2013,10,3,0,5,3/10/2013,0:05,2/10/2013,0,28,55,49,2,0,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_000630_721.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,3,0,6,3/10/2013,0:06,2/10/2013,0,27,51,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_000802_069.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,3,0,8,3/10/2013,0:08,2/10/2013,0,8,51,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_000845_313.wav,Myosp,Myosp,Main,Myosp,6,Myoalc,0,2013,10,3,0,8,3/10/2013,0:08,2/10/2013,0,28,58,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001157_373.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myonat,5,2013,10,3,0,11,3/10/2013,0:11,2/10/2013,0,6,29,154,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001625_797.wav,Myosp,Myosp,Main,Myosp,6,Myomys,0,2013,10,3,0,16,3/10/2013,0:16,2/10/2013,0,11,52,59,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001712_902.wav,ChiroSp,ChiroSp,Main,Myosp,2,Myonat,2,2013,10,3,0,17,3/10/2013,0:17,2/10/2013,0,5,28,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001736_041.wav,Myosp,Myosp,Main,Myosp,7,Myoema,3,2013,10,3,0,17,3/10/2013,0:17,2/10/2013,0,36,56,0,3,0,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001910_706.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,3,2013,10,3,0,19,3/10/2013,0:19,2/10/2013,0,3,54,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001927_198.wav,ChiroSp,ChiroSp,Main,Myosp,1,Myoema,1,2013,10,3,0,19,3/10/2013,0:19,2/10/2013,0,5,56,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001935_593.wav,Myosp,Myosp,Main,Myosp,9,Myoema,4,2013,10,3,0,19,3/10/2013,0:19,2/10/2013,0,11,61,72,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001939_904.wav,Myosp,Myosp,Main,Myosp,10,Myonat,3,2013,10,3,0,19,3/10/2013,0:19,2/10/2013,0,29,29,122,6,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001944_904.wav,Myonat,Myonat,Main,Myosp,10,Myonat,10,2013,10,3,0,19,3/10/2013,0:19,2/10/2013,0,9,28,31,1,3,2,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_001950_830.wav,Myosp,Myosp,Main,Myosp,7,Myobra,0,2013,10,3,0,19,3/10/2013,0:19,2/10/2013,0,4,50,91,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002223_578.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2013,10,3,0,22,3/10/2013,0:22,2/10/2013,0,2,51,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002232_742.wav,Myosp,Myosp,Main,Myosp,8,Myonat,5,2013,10,3,0,22,3/10/2013,0:22,2/10/2013,0,68,55,0,2,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002237_743.wav,Myonat,Myonat,Main,Myosp,6,Myonat,6,2013,10,3,0,22,3/10/2013,0:22,2/10/2013,0,58,53,0,1,3,3,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002242_744.wav,Myonat,Myonat,Main,Myosp,9,Myonat,9,2013,10,3,0,22,3/10/2013,0:22,2/10/2013,0,26,50,106,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002247_744.wav,Myonat,Myonat,Main,Myosp,8,Myonat,8,2013,10,3,0,22,3/10/2013,0:22,2/10/2013,0,23,54,78,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002255_188.wav,Myosp,Myosp,Main,Myosp,10,Myonat,5,2013,10,3,0,22,3/10/2013,0:22,2/10/2013,0,9,31,112,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002305_108.wav,Myosp,Myosp,Main,Myosp,8,Myoema,1,2013,10,3,0,23,3/10/2013,0:23,2/10/2013,0,30,52,0,3,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002312_006.wav,Myonat,Myonat,Main,Myosp,7,Myonat,7,2013,10,3,0,23,3/10/2013,0:23,2/10/2013,0,67,53,0,3,3,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002317_006.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myonat,4,2013,10,3,0,23,3/10/2013,0:23,2/10/2013,0,14,34,121,6,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002348_073.wav,Myosp,Myosp,Main,Myosp,10,Myonat,3,2013,10,3,0,23,3/10/2013,0:23,2/10/2013,0,25,34,103,6,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002400_985.wav,Myosp,Myosp,Main,Myosp,7,Myonat,3,2013,10,3,0,24,3/10/2013,0:24,2/10/2013,0,14,34,101,6,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002536_332.wav,ChiroSp,ChiroSp,Main,Plesp,4,Pleaur,4,2013,10,3,0,25,3/10/2013,0:25,2/10/2013,0,7,38,30,3,5,2,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002538_796.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,2,2013,10,3,0,25,3/10/2013,0:25,2/10/2013,0,13,52,0,2,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002547_470.wav,Myosp,Myosp,Main,Myosp,10,Myonat,5,2013,10,3,0,25,3/10/2013,0:25,2/10/2013,0,17,55,102,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002605_902.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myonat,4,2013,10,3,0,26,3/10/2013,0:26,2/10/2013,0,10,30,0,5,5,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002753_786.wav,Myosp,Myosp,Main,Myosp,10,Myoema,0,2013,10,3,0,27,3/10/2013,0:27,2/10/2013,0,13,51,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002801_647.wav,Myonat,Myonat,Main,Myosp,8,Myonat,8,2013,10,3,0,28,3/10/2013,0:28,2/10/2013,0,26,52,70,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_002806_648.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myonat,5,2013,10,3,0,28,3/10/2013,0:28,2/10/2013,0,6,49,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003006_626.wav,Myosp,Myosp,Main,Myosp,9,Myoalc,0,2013,10,3,0,30,3/10/2013,0:30,2/10/2013,0,60,53,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003024_294.wav,Myosp,Myosp,Main,Myosp,7,Myonat,5,2013,10,3,0,30,3/10/2013,0:30,2/10/2013,0,45,53,0,3,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003032_596.wav,Myonat,Myonat,Main,Myosp,7,Myonat,6,2013,10,3,0,30,3/10/2013,0:30,2/10/2013,0,12,27,120,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003037_688.wav,Myonat,Myonat,Main,Myosp,6,Myonat,6,2013,10,3,0,30,3/10/2013,0:30,2/10/2013,0,6,53,161,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003044_504.wav,Myosp,Myosp,Main,Myosp,10,Myonat,2,2013,10,3,0,30,3/10/2013,0:30,2/10/2013,0,34,35,118,7,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003049_505.wav,Myosp,Myosp,Main,Myosp,8,Myonat,4,2013,10,3,0,30,3/10/2013,0:30,2/10/2013,0,5,35,91,6,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003107_651.wav,ChiroSp,ChiroSp,Main,Myosp,3,Myonat,2,2013,10,3,0,31,3/10/2013,0:31,2/10/2013,0,7,26,44,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003111_898.wav,Myosp,Myosp,Main,Myosp,10,Myonat,4,2013,10,3,0,31,3/10/2013,0:31,2/10/2013,0,6,39,74,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131003_003138_618.wav,Myosp,Myosp,Main,Myosp,8,Myoema,1,2013,10,3,0,31,3/10/2013,0:31,2/10/2013,0,47,52,0,1,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
